행정구역,시도,시군구,행정구,읍면동,행정구역코드,age_20,age_30,age_40,age_50,age_60,age_70
부산광역시 남구 문현제1동,부산광역시,남구,0,문현1동,2629068000,1520,2323,2639,2253,2044,2123
부산광역시 남구 문현제2동,부산광역시,남구,0,문현2동,2629069000,1370,1206,1424,1368,1540,1422
부산광역시 남구 문현제3동,부산광역시,남구,0,문현3동,2629070000,1867,2228,2532,2103,1812,2120
부산광역시 남구 문현제4동,부산광역시,남구,0,문현4동,2629071000,987,1363,1707,1723,1662,1275
부산광역시 북구 구포제1동,부산광역시,북구,0,구포1동,2632051000,2068,1810,3113,2590,1773,2395
부산광역시 북구 구포제2동,부산광역시,북구,0,구포2동,2632052000,3410,3608,5537,4232,2699,4286
부산광역시 북구 구포제3동,부산광역시,북구,0,구포3동,2632052100,2130,3062,4458,3342,2066,3591
부산광역시 북구 화명제1동,부산광역시,북구,0,화명1동,2632054100,5747,6809,8565,4876,2358,7376
부산광역시 북구 화명제2동,부산광역시,북구,0,화명2동,2632054200,1739,2119,3349,2257,1616,2753
부산광역시 북구 화명제3동,부산광역시,북구,0,화명3동,2632054300,3316,5675,5441,3012,2380,4943
부산광역시 북구 덕천제1동,부산광역시,북구,0,덕천1동,2632055000,1656,1651,2518,2546,2028,1937
부산광역시 북구 덕천제2동,부산광역시,북구,0,덕천2동,2632056000,1563,1624,2404,2280,1545,2184
부산광역시 북구 덕천제3동,부산광역시,북구,0,덕천3동,2632056100,1239,1515,2034,2116,1738,1712
부산광역시 북구 만덕제1동,부산광역시,북구,0,만덕1동,2632057100,2024,1558,2306,2159,1365,1759
부산광역시 북구 만덕제2동,부산광역시,북구,0,만덕2동,2632057200,3588,4239,4788,4226,2493,3967
부산광역시 북구 만덕제3동,부산광역시,북구,0,만덕3동,2632057300,2596,2564,3572,3472,1937,2850
부산광역시 해운대구 우제1동,부산광역시,해운대구,0,우1동,2635051000,3082,3588,4001,3580,3084,3551
부산광역시 해운대구 우제2동,부산광역시,해운대구,0,우2동,2635052000,3965,5390,5369,3771,3045,4369
부산광역시 해운대구 우제3동,부산광역시,해운대구,0,우3동,2635052500,3424,4937,4854,3624,2677,3642
부산광역시 해운대구 중제1동,부산광역시,해운대구,0,중1동,2635053000,2908,4174,4256,3155,2622,3634
부산광역시 해운대구 중제2동,부산광역시,해운대구,0,중2동,2635054000,2280,2698,2804,2366,1562,2087
부산광역시 해운대구 좌제1동,부산광역시,해운대구,0,좌1동,2635055100,2156,3381,3139,1753,1713,3345
부산광역시 해운대구 좌제2동,부산광역시,해운대구,0,좌2동,2635055200,4592,5216,5786,3557,3031,5920
부산광역시 해운대구 좌제3동,부산광역시,해운대구,0,좌3동,2635055300,1844,2659,3102,2113,1976,2499
부산광역시 해운대구 좌제4동,부산광역시,해운대구,0,좌4동,2635055400,2423,4311,4376,2530,2146,3865
부산광역시 해운대구 반여제1동,부산광역시,해운대구,0,반여1동,2635057000,3718,6477,6290,4501,3177,5267
부산광역시 해운대구 반여제2동,부산광역시,해운대구,0,반여2동,2635058000,1636,1891,2570,2486,2172,1880
부산광역시 해운대구 반여제3동,부산광역시,해운대구,0,반여3동,2635059000,891,1241,1854,1828,1594,1259
부산광역시 해운대구 반여제4동,부산광역시,해운대구,0,반여4동,2635059500,2118,2651,3073,2265,1275,2649
부산광역시 해운대구 반송제1동,부산광역시,해운대구,0,반송1동,2635061000,1257,1933,2860,2808,2995,2037
부산광역시 해운대구 반송제2동,부산광역시,해운대구,0,반송2동,2635062000,2185,3411,4542,4997,4449,3109
부산광역시 해운대구 재송제1동,부산광역시,해운대구,0,재송1동,2635065000,5054,7752,5445,4075,2658,4982
부산광역시 해운대구 재송제2동,부산광역시,해운대구,0,재송2동,2635066000,3197,4050,4980,4441,2732,3904
부산광역시 사하구 괴정제1동,부산광역시,사하구,0,괴정1동,2638051000,2444,2854,3574,3413,3016,2834
부산광역시 사하구 괴정제2동,부산광역시,사하구,0,괴정2동,2638052000,1677,2234,2453,2572,2048,1911
부산광역시 사하구 괴정제3동,부산광역시,사하구,0,괴정3동,2638053000,1629,1701,2338,2531,2061,1802
부산광역시 사하구 괴정제4동,부산광역시,사하구,0,괴정4동,2638054000,1236,1623,2048,2153,1711,1712
부산광역시 사하구 하단제1동,부산광역시,사하구,0,하단1동,2638056100,3016,3105,3800,3222,2224,4209
부산광역시 사하구 하단제2동,부산광역시,사하구,0,하단2동,2638056200,3388,3648,4285,3398,2376,5642
부산광역시 사하구 신평제1동,부산광역시,사하구,0,신평1동,2638057100,2383,2664,3355,2974,2212,2356
부산광역시 사하구 신평제2동,부산광역시,사하구,0,신평2동,2638057200,2294,2467,2980,2332,1341,2636
부산광역시 사하구 장림제1동,부산광역시,사하구,0,장림1동,2638058000,1710,2142,1954,1683,1214,1404
부산광역시 사하구 장림제2동,부산광역시,사하구,0,장림2동,2638059000,3898,4469,4898,4105,2428,4210
부산광역시 사하구 다대제1동,부산광역시,사하구,0,다대1동,2638060100,4723,6833,7264,5574,4074,5604
부산광역시 사하구 다대제2동,부산광역시,사하구,0,다대2동,2638060200,2950,4305,5641,4540,3296,4245
부산광역시 사하구 감천제1동,부산광역시,사하구,0,감천1동,2638062000,2003,2784,3879,3671,2701,2857
부산광역시 사하구 감천제2동,부산광역시,사하구,0,감천2동,2638063000,527,834,1329,1380,1615,701
부산광역시 금정구 서제1동,부산광역시,금정구,0,서1동,2641051000,541,870,1285,1410,1257,738
부산광역시 금정구 서제2동,부산광역시,금정구,0,서2동,2641052000,1023,1290,2123,2165,1562,1380
부산광역시 금정구 서제3동,부산광역시,금정구,0,서3동,2641053000,1163,1415,2400,2393,1975,1478
부산광역시 금정구 부곡제1동,부산광역시,금정구,0,부곡1동,2641057000,898,1183,1540,1805,1686,1086
부산광역시 금정구 부곡제2동,부산광역시,금정구,0,부곡2동,2641058000,1866,2435,3078,2535,2126,3016
부산광역시 금정구 부곡제3동,부산광역시,금정구,0,부곡3동,2641059000,2241,2481,3041,2517,1911,2815
부산광역시 금정구 부곡제4동,부산광역시,금정구,0,부곡4동,2641059100,1557,1874,2347,2586,1995,1866
부산광역시 금정구 장전제1동,부산광역시,금정구,0,장전1동,2641060000,2011,2190,2347,1947,1665,6001
부산광역시 금정구 장전제2동,부산광역시,금정구,0,장전2동,2641061000,3932,4757,3928,3301,3182,4061
부산광역시 금정구 구서제1동,부산광역시,금정구,0,구서1동,2641068000,2230,2961,3599,2762,2060,3020
부산광역시 금정구 구서제2동,부산광역시,금정구,0,구서2동,2641069000,3643,5059,6301,5005,3832,5488
부산광역시 연제구 연산제1동,부산광역시,연제구,0,연산1동,2647065000,2309,2527,2794,2683,1978,2204
부산광역시 연제구 연산제2동,부산광역시,연제구,0,연산2동,2647066000,3087,2586,2820,2463,2128,2557
부산광역시 연제구 연산제3동,부산광역시,연제구,0,연산3동,2647067000,800,1051,1389,1611,1373,974
부산광역시 연제구 연산제4동,부산광역시,연제구,0,연산4동,2647068000,2162,2335,2989,3094,2414,2748
부산광역시 연제구 연산제5동,부산광역시,연제구,0,연산5동,2647069000,3249,2298,2327,2059,1594,3593
부산광역시 연제구 연산제6동,부산광역시,연제구,0,연산6동,2647070000,2485,2375,2833,3029,2679,2325
부산광역시 연제구 연산제8동,부산광역시,연제구,0,연산8동,2647072000,1971,2297,2557,2240,1545,2001
부산광역시 연제구 연산제9동,부산광역시,연제구,0,연산9동,2647073000,4802,5497,6566,5650,3772,5467
부산광역시 수영구 남천제1동,부산광역시,수영구,0,남천1동,2650066000,1659,2082,2443,2089,2006,2238
부산광역시 수영구 남천제2동,부산광역시,수영구,0,남천2동,2650067000,1302,2031,2187,1868,1495,1754
부산광역시 수영구 망미제1동,부산광역시,수영구,0,망미1동,2650074000,3595,3818,4586,4985,4303,3765
부산광역시 수영구 망미제2동,부산광역시,수영구,0,망미2동,2650075000,1511,1825,1917,1982,1642,1549
부산광역시 수영구 광안제1동,부산광역시,수영구,0,광안1동,2650076000,4111,3760,3642,3589,3066,5419
부산광역시 수영구 광안제2동,부산광역시,수영구,0,광안2동,2650077000,2727,2931,2786,2607,2475,3108
부산광역시 수영구 광안제3동,부산광역시,수영구,0,광안3동,2650078000,1541,1363,1521,1678,1484,2051
부산광역시 수영구 광안제4동,부산광역시,수영구,0,광안4동,2650079000,1573,1676,1768,1658,1647,1683
부산광역시 사상구 모라제1동,부산광역시,사상구,0,모라1동,2653059100,3466,3854,5796,4957,3065,4321
부산광역시 사상구 모라제3동,부산광역시,사상구,0,모라3동,2653059300,920,1402,2306,2478,2443,1136
부산광역시 사상구 덕포제1동,부산광역시,사상구,0,덕포1동,2653060000,1067,1305,1886,1447,1086,1293
부산광역시 사상구 덕포제2동,부산광역시,사상구,0,덕포2동,2653061000,1564,1739,2911,2325,1347,2086
부산광역시 사상구 주례제1동,부산광역시,사상구,0,주례1동,2653065000,1916,2116,3286,2623,1539,2588
부산광역시 사상구 주례제2동,부산광역시,사상구,0,주례2동,2653066000,3155,3513,4049,3194,2222,4558
부산광역시 사상구 주례제3동,부산광역시,사상구,0,주례3동,2653066100,1598,1868,2551,2304,1522,2144
충청북도 청주시 흥덕구 강서제1동,충청북도,청주시,흥덕구,강서1동,4311376000,4745,4441,4497,2871,2087,5865
충청북도 청주시 흥덕구 강서제2동,충청북도,청주시,흥덕구,강서2동,4311377000,3506,1787,1315,798,689,2153
세종특별자치시  조치원읍,세종특별자치시,세종특별자치시,0,조치원읍,3611025000,5430,6991,6782,5131,4720,7413
세종특별자치시  연기면,세종특별자치시,세종특별자치시,0,연기면,3611031000,301,332,541,475,457,344
세종특별자치시  연동면,세종특별자치시,세종특별자치시,0,연동면,3611032000,281,341,563,663,785,346
세종특별자치시  부강면,세종특별자치시,세종특별자치시,0,부강면,3611033000,684,870,1124,972,1069,837
세종특별자치시  금남면,세종특별자치시,세종특별자치시,0,금남면,3611034000,843,1015,1658,1732,1882,950
세종특별자치시  장군면,세종특별자치시,세종특별자치시,0,장군면,3611035000,734,892,1231,1017,998,997
세종특별자치시  연서면,세종특별자치시,세종특별자치시,0,연서면,3611036000,735,949,1353,1319,1532,885
세종특별자치시  전의면,세종특별자치시,세종특별자치시,0,전의면,3611037000,524,764,1092,951,1252,691
세종특별자치시  전동면,세종특별자치시,세종특별자치시,0,전동면,3611038000,277,382,741,851,904,359
세종특별자치시  소정면,세종특별자치시,세종특별자치시,0,소정면,3611039000,199,373,464,406,492,338
세종특별자치시  한솔동,세종특별자치시,세종특별자치시,0,한솔동,3611051000,2740,4596,2423,1108,710,2246
세종특별자치시  새롬동,세종특별자치시,세종특별자치시,0,새롬동,3611051500,12179,10809,5648,2864,1229,6882
세종특별자치시  도담동,세종특별자치시,세종특별자치시,0,도담동,3611052000,5923,6905,3700,1841,1287,4479
세종특별자치시  아름동,세종특별자치시,세종특별자치시,0,아름동,3611053000,3691,5987,2482,1124,644,2414
세종특별자치시  종촌동,세종특별자치시,세종특별자치시,0,종촌동,3611054000,5964,6259,3044,1801,1130,3257
세종특별자치시  고운동,세종특별자치시,세종특별자치시,0,고운동,3611055000,6948,7260,3246,2158,987,3235
세종특별자치시  소담동,세종특별자치시,세종특별자치시,0,소담동,3611055500,7554,5649,3380,1657,716,3610
세종특별자치시  보람동,세종특별자치시,세종특별자치시,0,보람동,3611056000,4015,3836,2182,1184,591,2357
세종특별자치시  대평동,세종특별자치시,세종특별자치시,0,대평동,3611057000,2374,1773,1478,748,321,1497
서울특별시 종로구 청운효자동,서울특별시,종로구,0,청운효자동,1111051500,1758,2225,1999,1369,1628,1896
서울특별시 종로구 사직동,서울특별시,종로구,0,사직동,1111053000,1405,1500,1550,1168,1340,1409
서울특별시 종로구 삼청동,서울특별시,종로구,0,삼청동,1111054000,384,386,422,403,480,400
서울특별시 종로구 부암동,서울특별시,종로구,0,부암동,1111055000,1259,1661,1729,1287,1282,1603
서울특별시 종로구 평창동,서울특별시,종로구,0,평창동,1111056000,2281,2801,3346,2404,2348,2983
서울특별시 종로구 무악동,서울특별시,종로구,0,무악동,1111057000,998,1590,1389,1001,1012,1168
서울특별시 종로구 교남동,서울특별시,종로구,0,교남동,1111058000,1795,1888,1593,1138,1104,1496
서울특별시 종로구 가회동,서울특별시,종로구,0,가회동,1111060000,594,769,698,586,660,574
서울특별시 종로구 종로1.2.3.4가동,서울특별시,종로구,0,종로1·2·3·4가동,1111061500,871,966,1391,1397,1316,928
서울특별시 종로구 종로5.6가동,서울특별시,종로구,0,종로5·6가동,1111063000,691,646,996,756,795,1205
서울특별시 종로구 이화동,서울특별시,종로구,0,이화동,1111064000,1298,1053,1153,908,982,1824
서울특별시 종로구 혜화동,서울특별시,종로구,0,혜화동,1111065000,2127,2310,2302,1585,1971,4880
서울특별시 중구 소공동,서울특별시,중구,0,소공동,1114052000,446,454,308,233,164,229
서울특별시 중구 회현동,서울특별시,중구,0,회현동,1114054000,551,682,1021,1064,969,562
서울특별시 중구 명동,서울특별시,중구,0,명동,1114055000,393,447,517,523,511,402
서울특별시 중구 필동,서울특별시,중구,0,필동,1114057000,603,503,608,605,583,726
서울특별시 중구 장충동,서울특별시,중구,0,장충동,1114058000,663,609,595,506,592,1333
서울특별시 중구 광희동,서울특별시,중구,0,광희동,1114059000,744,617,873,862,771,790
서울특별시 중구 을지로동,서울특별시,중구,0,을지로동,1114060500,284,192,352,389,302,222
서울특별시 중구 신당동,서울특별시,중구,0,신당동,1114061500,1264,1121,1373,978,937,1386
서울특별시 중구 다산동,서울특별시,중구,0,다산동,1114062500,2317,2149,2373,1945,1803,2659
서울특별시 중구 약수동,서울특별시,중구,0,약수동,1114063500,2546,2556,2926,2577,2564,2348
서울특별시 중구 청구동,서울특별시,중구,0,청구동,1114064500,2231,2064,2379,1876,1844,2272
서울특별시 중구 동화동,서울특별시,중구,0,동화동,1114066500,1403,1642,1986,1366,1249,1739
서울특별시 중구 황학동,서울특별시,중구,0,황학동,1114067000,2863,1830,1827,1485,1264,2332
서울특별시 중구 중림동,서울특별시,중구,0,중림동,1114068000,2358,2030,1990,1426,1420,1733
서울특별시 용산구 후암동,서울특별시,용산구,0,후암동,1117051000,2830,2819,2926,2197,2073,2935
서울특별시 용산구 용산2가동,서울특별시,용산구,0,용산2가동,1117052000,1816,1472,1524,1442,1462,1757
